user_name,true_risk,predicted_risk,vh_proba,extreme_proba,high_proba,low_proba
kevin.clark,Extreme,No risk,0.0000,0.2642,0.0840,0.0043
ryanclearwod,Extreme,No risk,0.0000,0.3111,0.0765,0.0067
trelawsony,Extreme,No risk,0.0000,0.2404,0.0020,0.0043
ba.exestopped,Extreme,Extreme,0.0514,0.9449,0.0103,0.0343
fjordchicken4,Extreme,No risk,0.0001,0.4800,0.0402,0.0101
penguin2boss4,Extreme,Extreme,0.0041,0.7727,0.0009,0.0057
u557136255,No risk,No risk,0.0000,0.0000,0.0000,0.0000
kryzen_07,Extreme,No risk,0.0000,0.1180,0.0012,0.0068
u433801215,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ir0nvect0r,Extreme,Extreme,0.0021,0.8622,0.6890,0.0123
fr0streign6,Extreme,Extreme,0.0022,0.8751,0.6917,0.0104
u523426222,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u297942286,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jasontodd1time,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u254236844,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u18596461,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u335124178,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u273340377,No risk,No risk,0.0000,0.0000,0.0000,0.0000
spr0ugle,Extreme,Extreme,0.0007,0.8426,0.1409,0.0589
fjell1katt,Very High,No risk,0.0001,0.2421,0.0014,0.0154
u266035758,No risk,No risk,0.0000,0.0000,0.0000,0.0000
icewaffle3,Extreme,Extreme,0.0001,1.0000,0.0009,0.0287
u106314146,No risk,No risk,0.0000,0.0000,0.0000,0.0000
speedie1218,No risk,No risk,0.0000,0.0000,0.0000,0.0000
errodriguez,Extreme,No risk,0.0000,0.2858,0.0748,0.0046
dyweststo,Extreme,No risk,0.0000,0.2775,0.0804,0.0023
hebs2403,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u516874333,No risk,No risk,0.0000,0.0000,0.0000,0.0000
stider3,No risk,No risk,0.0000,0.0000,0.0000,0.0000
dalebell01_ho,No risk,No risk,0.0000,0.0000,0.0000,0.0000
p20081599,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u327128484,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u532536404,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u462472704,No risk,No risk,0.0000,0.0000,0.0000,0.0000
wrighiz,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u422143598,No risk,No risk,0.0000,0.0000,0.0000,0.0000
pablosteppin,No risk,No risk,0.0000,0.0000,0.0000,0.0000
seelo668,No risk,No risk,0.0000,0.0000,0.0000,0.0000
xviixiimmii,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u520594759,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ralfy11,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u526767402,No risk,No risk,0.0000,0.0000,0.0000,0.0000
beaugoss36301,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u506186936,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u94061273,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u518584153,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u527979587,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u483088086,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u492618905,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u64688474,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u489616316,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u517545568,No risk,No risk,0.0000,0.0000,0.0000,0.0000
velvettongue,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jeanchr40190266,No risk,No risk,0.0000,0.0000,0.0000,0.0000
bbggriff19,No risk,No risk,0.0000,0.0000,0.0000,0.0000
screaminho83553,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u508739505,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u128653943,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u463607813,No risk,No risk,0.0000,0.0000,0.0000,0.0000
plrare,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u95906679,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u348014471,No risk,No risk,0.0000,0.0000,0.0000,0.0000
josemi33,No risk,No risk,0.0000,0.0000,0.0000,0.0000
spicygingermanfan,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u356384450,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u138251306,No risk,No risk,0.0000,0.0000,0.0000,0.0000
dentondaniel79,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u40267886,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ironwolf8899,Extreme,Extreme,0.0066,0.9854,0.6820,0.9885
kozaknaminimalik,Extreme,Extreme,0.0051,0.9882,0.6394,0.9890
lurfisk85,Extreme,Extreme,0.0051,0.9887,0.6916,0.9882
pickleinspace,Extreme,Extreme,0.0044,0.9886,0.7173,0.9881
crazy2noodle,Extreme,Extreme,0.0003,0.9881,0.7474,0.9876
pickleviking,Extreme,Extreme,0.0007,0.9876,0.8401,0.9840
turbotacowizard,Extreme,Extreme,0.0017,0.9913,0.8080,0.9849
ironreaper,Extreme,Extreme,0.0012,0.9911,0.8855,0.9868
chickencloudking,Extreme,Extreme,0.0008,0.9853,0.7935,0.9962
dark_bladec,Extreme,Extreme,0.0023,0.9866,0.0628,0.9988
shadow-storm57,Extreme,Extreme,0.0008,0.9885,0.0458,0.8868
nightguardian85,Extreme,Extreme,0.0007,0.9883,0.0560,0.8851
trollpizzaking,Extreme,Extreme,0.0031,0.9899,0.7990,0.9914
shadow.blade_90,Extreme,Extreme,0.0025,0.9902,0.7825,0.9927
neon.shadow_77,Extreme,Extreme,0.0004,0.9881,0.6965,0.9816
tacowizardly,Extreme,Extreme,0.0015,0.9943,0.0527,0.9925
crimson-rider,Extreme,Extreme,0.0017,0.9937,0.0556,0.9941
steelknightlo,Extreme,Extreme,0.0003,0.9874,0.6885,0.9883
nyvaro.53,Extreme,Extreme,0.0005,0.9864,0.7379,0.9875
blackcr0ft,Extreme,Extreme,0.0001,0.8716,0.7041,0.9513
lianironw2,Extreme,Extreme,0.0114,0.9816,0.9420,0.9932
tywestlake,Extreme,Extreme,0.0003,0.8722,0.8446,0.9977
grahollowell,Extreme,Extreme,0.0235,0.9862,0.8342,0.9985
migreystone,Extreme,Extreme,0.0200,0.9853,0.8318,0.9982
luna.vibes5,Extreme,Extreme,0.0001,0.8957,0.7431,0.9591
darkspectere,Extreme,Extreme,0.0048,0.9883,0.7185,0.9860
zyrent_36,Extreme,Extreme,0.0051,0.9889,0.6746,0.9892
donutcommander,Extreme,Extreme,0.0027,0.9891,0.8171,0.9927
iron.reaper,Extreme,Extreme,0.0013,0.9909,0.8617,0.9855
shadow.blader,Extreme,Extreme,0.0018,0.9906,0.7775,0.9872
odinpancake,Extreme,Extreme,0.0018,0.9894,0.8269,0.9850
cosmicbalord,Extreme,Extreme,0.0022,0.9839,0.1046,0.9979
sonfieldst,Extreme,Extreme,0.0117,0.9836,0.9432,0.9910
isabrixton,Extreme,Extreme,0.0143,0.9855,0.9665,0.9901
parwestmoor,Extreme,Extreme,0.0134,0.9863,0.9691,0.9899
costormwick,Extreme,Extreme,0.0141,0.9852,0.9878,0.9896
milesashcroft,Extreme,Extreme,0.0003,0.9012,0.9927,0.9955
zafairbanks,Extreme,Extreme,0.0218,0.9871,0.9882,0.9941
terlangley,Extreme,Extreme,0.0236,0.9867,0.9790,0.9949
logpembroke,Extreme,Extreme,0.0257,0.9871,0.9874,0.9944
cartredfield,Extreme,Extreme,0.0076,0.9808,0.8221,0.9949
nathstonecroft,Extreme,Extreme,0.0003,0.8818,0.8102,0.9937
clearidgeko,Extreme,Extreme,0.0003,0.8883,0.8048,0.9933
northmor,Extreme,Extreme,0.0003,0.8906,0.8384,0.9943
broadwell1,Extreme,Extreme,0.0005,0.8801,0.8563,0.9977
clearfield,Extreme,Extreme,0.0005,0.8892,0.8781,0.9974
trevlockridge,Extreme,Extreme,0.0207,0.9876,0.8318,0.9984
matthalbright,Extreme,Extreme,0.0043,0.9851,0.5395,0.9834
brandnorthwood,Extreme,Extreme,0.0043,0.9857,0.5235,0.9925
danihensley,Extreme,Extreme,0.0042,0.9838,0.5772,0.9838
acaldwell5,Extreme,Extreme,0.0001,0.8792,0.7861,0.9364
nhstonewood,Extreme,Extreme,0.0001,0.8862,0.7053,0.9462
neonrift02,Extreme,Extreme,0.0001,0.8750,0.7485,0.9696
snil1lravn,Extreme,Extreme,0.0001,0.8600,0.7622,0.9663
moonridge,Extreme,Extreme,0.0060,0.9203,0.9987,0.9936
silverbrook,Extreme,Extreme,0.0033,0.9264,0.9920,0.9924
jerhollowfield,Extreme,Extreme,0.0040,0.9338,0.9911,0.9942
sonsilverton,Very High,High,0.0008,0.1764,0.9747,0.9955
conridgeway,Extreme,Extreme,0.0023,0.9217,0.9879,0.9939
minclearwater,Extreme,Extreme,0.0016,0.9285,0.9891,0.9964
ueleastwood,Extreme,Extreme,0.0013,0.9251,0.9889,0.9949
stonebridge23,Extreme,Extreme,0.0012,0.9411,0.9869,0.9955
nolanwest,Extreme,Extreme,0.0011,0.9175,0.9565,0.9941
viclangston,Extreme,Extreme,0.0001,0.8808,0.0818,0.9245
coliitzgerald,Extreme,Extreme,0.0002,0.8905,0.0699,0.9404
cashbourne,Extreme,Extreme,0.7429,0.9904,0.9866,0.9980
black_apex4,Extreme,Extreme,0.7584,0.9902,0.9916,0.9982
fcrestwood,Extreme,Extreme,0.7000,0.9876,0.9937,0.9884
lucaswindcroft,Extreme,Extreme,0.6333,0.9905,0.9807,0.9980
etmoonfield,Extreme,Extreme,0.6640,0.9845,0.8668,0.9977
stardust.flow1,Very High,Extreme,0.0017,0.9106,0.9880,0.9972
darkecho4,Very High,Extreme,0.7176,0.9876,0.9817,0.9981
frostvector78,Very High,Extreme,0.6734,0.9887,0.9875,0.9982
asher_coleman,Extreme,Extreme,0.0004,0.9246,0.9740,0.9801
raw.emotion0,Extreme,Extreme,0.0004,0.9326,0.9672,0.9766
rarlaks55,Extreme,Extreme,0.0006,0.9207,0.9769,0.9781
fjord8mango,Extreme,Extreme,0.3020,0.9873,0.8095,0.9951
silentcore62,Extreme,Extreme,0.2689,0.9910,0.9470,0.9916
bouncypancake3,Extreme,Extreme,0.3021,0.9908,0.9363,0.9921
blackforge7,Extreme,Extreme,0.1934,0.9882,0.6206,0.9854
6dark_aegis,Extreme,Extreme,0.0326,0.9853,0.9760,0.9389
lunar2warden,Extreme,Extreme,0.0326,0.9839,0.9816,0.9427
kvasturbo1,Extreme,Extreme,0.2637,0.9874,0.9894,0.9657
grumpycupcake12,Extreme,Extreme,0.0006,0.9144,0.7595,0.9808
michael.clearwater,Extreme,Extreme,0.0006,0.9028,0.7936,0.9800
7westlake7,Extreme,Extreme,0.0003,0.8846,0.9841,0.9723
voidsentinel49,Extreme,Extreme,0.0003,0.9220,0.9804,0.9785
kozak2speedrun,Extreme,Extreme,0.0003,0.9343,0.9782,0.9776
smattendehval5,Extreme,Extreme,0.0003,0.9292,0.9798,0.9770
fjordpandax,Extreme,Extreme,0.1211,0.9861,0.7322,0.9825
sneaky1potato,Extreme,Extreme,0.2413,0.9871,0.7599,0.9837
snilltrol,Extreme,Extreme,0.1384,0.9887,0.8106,0.9865
ironranger79,Extreme,Extreme,0.0005,0.8814,0.8975,0.9814
sneaky7taco,Extreme,Extreme,0.0005,0.8756,0.9011,0.9841
avocado2ninja,Extreme,Extreme,0.0530,0.9888,0.7590,0.9850
night.shadow_72,Extreme,Extreme,0.0870,0.9942,0.0433,0.9974
frost_vortex-18,Extreme,Extreme,0.0791,0.9904,0.0460,0.9959
kryvaro_72,Extreme,Extreme,0.0550,0.9886,0.8981,0.9831
u557151882,Extreme,Extreme,0.0121,0.9844,0.9358,0.9703
nordicnugget34,Very High,Low,0.0030,0.1702,0.0415,0.9585
darkphantomdf,Extreme,Extreme,0.1769,0.9894,0.9062,0.9916
nighthunterwe,Extreme,Extreme,0.1234,0.9899,0.9845,0.9953
vikingpizzalord,Extreme,Extreme,0.1267,0.9907,0.9823,0.9954
burritophantom,Extreme,Extreme,0.1084,0.9892,0.9835,0.9954
turbocroissantlord,Extreme,Extreme,0.0576,0.9799,0.8271,0.9807
brookman52,Extreme,Extreme,0.6809,0.9870,0.6132,0.9883
patbrightfie,Extreme,Extreme,0.4930,0.9867,0.5968,0.9809
sironfield,Extreme,Extreme,0.5145,0.9815,0.7253,0.9829
adriablackmoor,Extreme,Extreme,0.1169,0.9867,0.6393,0.9871
norcallahan,Extreme,Extreme,0.4706,0.9847,0.9231,0.9960
maghale,Extreme,Extreme,0.5141,0.9855,0.9145,0.9966
landquinn,Extreme,Extreme,0.5037,0.9870,0.9311,0.9957
kiewolfe,Extreme,Extreme,0.5913,0.9855,0.9660,0.9729
irvislate,Extreme,Extreme,0.6121,0.9813,0.6613,0.9937
steelsentinel,Extreme,Extreme,0.0678,0.9905,0.9275,0.9956
frostvector55,Very High,Extreme,0.6662,0.9893,0.9930,0.9986
lurunicorn7,Very High,Extreme,0.6576,0.9854,0.8961,0.9983
pastel.wave134,Very High,Extreme,0.1641,0.9864,0.8775,0.9971
93snurrrev,Extreme,Extreme,0.0005,0.9017,0.9726,0.9737
dancing8taco,Extreme,Extreme,0.1117,0.9890,0.9074,0.9951
neon_rider-88,Extreme,Extreme,0.0572,0.9925,0.9961,0.9963
flyingpotatochip,Extreme,Extreme,0.0899,0.9910,0.8877,0.9949
frostguardian21,Extreme,Extreme,0.0634,0.9906,0.8844,0.9943
dancing7potato,Extreme,Extreme,0.1003,0.9916,0.9955,0.9959
apex.shadowc,Extreme,Extreme,0.0895,0.9928,0.9958,0.9962
odinpenguin,Extreme,Extreme,0.0503,0.9918,0.9872,0.9951
voidcommander74,Extreme,Extreme,0.0517,0.9853,0.8250,0.9923
kryzaro.12,Extreme,Extreme,0.0358,0.9846,0.9826,0.9939
crazyavocado,Extreme,Extreme,0.0362,0.9857,0.9881,0.9914
icepickle0,Extreme,Extreme,0.2531,0.9865,0.9824,0.9707
nordicchaos75,Extreme,Extreme,0.0006,0.9159,0.8042,0.9797
duck404notfound,Extreme,Extreme,0.1030,0.9880,0.9867,0.9954
hawkridge6,Extreme,Extreme,0.0052,0.9359,0.9990,0.9941
loironridge,Extreme,Extreme,0.0041,0.9306,0.9906,0.9925
ridgewofod,Extreme,Extreme,0.0046,0.9291,0.9911,0.9927
samuel8frostfield,Extreme,Extreme,0.6705,0.9900,0.9785,0.9985
frost.edge5,Extreme,Extreme,0.2007,0.9870,0.9885,0.9684
u557501639,Extreme,Extreme,0.0006,0.8694,0.9277,0.9747
dominic.foster,Extreme,Extreme,0.0135,0.9910,0.8735,0.9843
lunar_shadow,Extreme,Extreme,0.1826,0.9899,0.8841,0.9927
muffininthematrix,Extreme,Extreme,0.1315,0.9888,0.8750,0.9909
void.specter_77,Extreme,Extreme,0.0002,0.9314,0.9920,0.9922
apexhunter,Extreme,Extreme,0.0960,0.9915,0.9965,0.9964
calebnor,Extreme,Extreme,0.6751,0.9875,0.6646,0.9833
danwhitcomb,Extreme,Extreme,0.6514,0.9875,0.5693,0.9881
tyleridgeod,Extreme,Extreme,0.4983,0.9861,0.9415,0.9837
jacalderon,Extreme,Extreme,0.6020,0.9875,0.9134,0.9942
kpkupy,No risk,No risk,0.0000,0.0000,0.0008,0.0012
stormymurloc,Extreme,Extreme,0.0034,0.8235,0.2598,0.0308
nikolardi,Very High,No risk,0.4332,0.0048,0.0005,0.2447
ahilyas,Very High,No risk,0.0507,0.0047,0.0612,0.1293
sherter7,Very High,Extreme,0.1882,0.8504,0.0017,0.4954
u532081878,High,Extreme,0.0146,0.9046,0.0013,0.0931
ass30,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u331493053,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u468928906,No risk,No risk,0.0000,0.0000,0.0000,0.0000
izarrryes,Very High,No risk,0.0000,0.0122,0.0277,0.0045
iunknownn,No risk,No risk,0.0000,0.0000,0.0000,0.0006
robmileti9,Extreme,No risk,0.0067,0.1298,0.5096,0.0640
m_4ryrose,Extreme,No risk,0.0082,0.1598,0.3072,0.0384
newsoulja2,No risk,No risk,0.0000,0.0000,0.0000,0.0000
its.larry,Extreme,No risk,0.0019,0.1883,0.1874,0.0114
martyny_shuck,Extreme,No risk,0.0022,0.1545,0.2793,0.0156
snow_alex24th,Very High,No risk,0.0617,0.0059,0.0008,0.2894
lanmao20,Very High,No risk,0.0959,0.0047,0.0379,0.1518
tolaza,Very High,No risk,0.0296,0.0049,0.0005,0.0672
backin2002,Very High,No risk,0.0391,0.0002,0.0222,0.0502
u533134532,Extreme,Extreme,0.0053,0.7329,0.1207,0.0300
lucky-uy3tn,High,No risk,0.0000,0.0033,0.0088,0.0057
eeefffnnnssswd,Extreme,No risk,0.0548,0.5418,0.3579,0.0229
vvaterfall_v,Very High,No risk,0.0045,0.0939,0.0001,0.0916
lord.of.shadows,Very High,No risk,0.1277,0.1926,0.0502,0.1289
dreaaameerss,Very High,Extreme,0.0126,0.7411,0.0840,0.0840
madcat000,Very High,Extreme,0.2296,0.7998,0.0022,0.2328
luvs_uf,Very High,Extreme,0.0155,0.7541,0.0020,0.2599
mar-tend,Very High,Extreme,0.2299,0.7608,0.0706,0.1932
fi100file,Very High,Extreme,0.2174,0.7680,0.5385,0.1993
anomeur,Very High,No risk,0.1260,0.2336,0.0613,0.2560
esya_alex,Very High,No risk,0.0594,0.0002,0.0553,0.2454
terblande,High,No risk,0.0000,0.0002,0.1638,0.2524
jahn3194,High,No risk,0.0268,0.0251,0.0011,0.1096
kumzuk1,Extreme,No risk,0.0199,0.2482,0.1605,0.0424
samuel_cho,Extreme,No risk,0.0043,0.1585,0.0870,0.0492
alsel54,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u108837027,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u272904547,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u149253988,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u215061952,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ijjjjjw,Very High,No risk,0.0000,0.0189,0.0236,0.0032
u515404439,No risk,No risk,0.0000,0.0000,0.0000,0.0000
smel-s3r_gf,Extreme,No risk,0.0000,0.0576,0.1709,0.0015
mane_flow25,Extreme,No risk,0.0000,0.0403,0.0859,0.0019
normatbr,Very High,No risk,0.0000,0.0005,0.0159,0.0061
nyevon,High,No risk,0.0000,0.0013,0.2578,0.2779
u522116680,No risk,No risk,0.0000,0.0001,0.0218,0.0042
u523745223,Extreme,No risk,0.0001,0.0002,0.0753,0.0065
u523596543,Very High,No risk,0.0001,0.0004,0.0166,0.0028
u523473818,Extreme,No risk,0.0001,0.0006,0.0375,0.0168
u523473697,Extreme,No risk,0.0002,0.0006,0.0342,0.0166
u523472596,Extreme,No risk,0.0002,0.0007,0.0476,0.0100
u522836808,Very High,No risk,0.0002,0.0007,0.0541,0.0040
u522120272,Very High,No risk,0.0001,0.0004,0.0212,0.0031
u522119979,Very High,No risk,0.0001,0.0003,0.0253,0.0023
u522119379,Very High,No risk,0.0001,0.0003,0.0232,0.0072
u522118968,Very High,No risk,0.0001,0.0004,0.0220,0.0078
u522114237,Extreme,No risk,0.0000,0.0006,0.0670,0.0238
u522113104,Extreme,No risk,0.0000,0.0004,0.0242,0.0082
u523755882,Extreme,No risk,0.0002,0.0003,0.0290,0.0139
u522833471,Very High,No risk,0.0001,0.0004,0.0139,0.0022
u522835622,Very High,No risk,0.0001,0.0002,0.0018,0.0027
u522833708,Very High,No risk,0.0001,0.0002,0.0017,0.0026
u522124955,Very High,No risk,0.0002,0.0005,0.0540,0.0021
u522124647,Very High,No risk,0.0001,0.0006,0.0435,0.0020
u522124189,Very High,No risk,0.0002,0.0004,0.0436,0.0028
u523755375,Extreme,No risk,0.0001,0.0003,0.0285,0.0106
u523755215,Extreme,No risk,0.0001,0.0003,0.0518,0.0091
u523754601,Extreme,No risk,0.0001,0.0004,0.0963,0.0136
u523745505,Extreme,No risk,0.0002,0.0003,0.0642,0.0080
u523744571,Extreme,No risk,0.0000,0.0005,0.1538,0.0134
u523598108,Very High,No risk,0.0001,0.0003,0.0672,0.0034
u523597941,Very High,No risk,0.0001,0.0004,0.0272,0.0052
u523597797,Very High,No risk,0.0001,0.0003,0.0303,0.0055
u523597647,Very High,No risk,0.0002,0.0005,0.0211,0.0132
u523597517,Very High,No risk,0.0002,0.0005,0.0204,0.0112
u523597249,Very High,No risk,0.0001,0.0003,0.0181,0.0061
u523597100,Very High,No risk,0.0001,0.0003,0.0166,0.0061
u523596880,Very High,No risk,0.0002,0.0004,0.0175,0.0126
u523596751,Very High,No risk,0.0001,0.0005,0.0157,0.0112
u523596226,Very High,No risk,0.0001,0.0003,0.0417,0.0029
u523473548,Extreme,No risk,0.0001,0.0003,0.0343,0.0104
u523473198,Extreme,No risk,0.0001,0.0003,0.0831,0.0106
u523472874,Extreme,No risk,0.0002,0.0004,0.0440,0.0160
u523472744,Extreme,No risk,0.0002,0.0003,0.0462,0.0136
u523472466,Extreme,No risk,0.0002,0.0007,0.0445,0.0103
u522836952,Very High,No risk,0.0001,0.0008,0.0026,0.0041
u522836384,Very High,No risk,0.0001,0.0005,0.0623,0.0014
u522836194,Very High,No risk,0.0001,0.0005,0.0577,0.0014
u522835848,Very High,No risk,0.0001,0.0002,0.0564,0.0033
u522835396,Very High,No risk,0.0001,0.0003,0.0621,0.0034
u522834649,Very High,No risk,0.0001,0.0010,0.1459,0.0087
u522123866,Very High,No risk,0.0002,0.0005,0.0200,0.0041
u522123232,Very High,No risk,0.0001,0.0002,0.0063,0.0014
u522123065,Very High,No risk,0.0001,0.0003,0.0092,0.0013
u522122225,Very High,No risk,0.0001,0.0005,0.0155,0.0034
u522121785,Very High,No risk,0.0001,0.0005,0.0215,0.0028
u522121385,Very High,No risk,0.0001,0.0003,0.0124,0.0043
u522121143,Very High,No risk,0.0001,0.0003,0.0117,0.0044
u522120980,Very High,No risk,0.0001,0.0003,0.0147,0.0041
u522120806,Very High,No risk,0.0001,0.0006,0.0137,0.0017
u522120574,Very High,No risk,0.0001,0.0006,0.0148,0.0027
u522119517,Very High,No risk,0.0001,0.0003,0.0320,0.0057
u522118830,Very High,No risk,0.0001,0.0004,0.0248,0.0077
u522118660,Very High,No risk,0.0001,0.0005,0.0260,0.0086
u522118527,Very High,No risk,0.0001,0.0005,0.0265,0.0077
u522118294,Very High,No risk,0.0001,0.0003,0.0167,0.0024
u522118124,Very High,No risk,0.0001,0.0002,0.0174,0.0020
u522117940,Very High,No risk,0.0001,0.0004,0.0332,0.0053
u522117808,Very High,No risk,0.0000,0.0005,0.0657,0.0043
u522117145,Very High,No risk,0.0000,0.0007,0.0591,0.0023
u522116479,Extreme,No risk,0.0001,0.0004,0.0168,0.0064
u522116289,Extreme,No risk,0.0000,0.0006,0.0429,0.0069
u522116099,Extreme,No risk,0.0000,0.0004,0.0363,0.0070
u522115882,Extreme,No risk,0.0000,0.0004,0.0450,0.0225
u522113297,Extreme,No risk,0.0000,0.0008,0.1017,0.0395
u522123719,Very High,No risk,0.0002,0.0006,0.0173,0.0039
u522115732,Extreme,No risk,0.0000,0.0003,0.1541,0.0040
u522115588,Extreme,No risk,0.0000,0.0003,0.2047,0.0041
u522115432,Extreme,No risk,0.0000,0.0003,0.2383,0.0060
u522115293,Extreme,No risk,0.0000,0.0004,0.2421,0.0054
u522113683,Extreme,No risk,0.0000,0.0002,0.1594,0.0056
u522113557,Extreme,No risk,0.0000,0.0003,0.1781,0.0056
u522113423,Extreme,No risk,0.0001,0.0004,0.2868,0.0024
u522114386,No risk,No risk,0.0000,0.0001,0.1383,0.0121
u522114727,Extreme,No risk,0.0000,0.0004,0.0361,0.0125
u522114554,Extreme,No risk,0.0000,0.0004,0.0337,0.0166
u522114031,Extreme,No risk,0.0000,0.0004,0.0321,0.0140
u522113845,Extreme,No risk,0.0000,0.0004,0.0371,0.0212
u522415551,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u523410341,No risk,No risk,0.0000,0.0000,0.0000,0.0005
u523901919,Extreme,Extreme,0.3895,0.9992,0.0000,0.0152
u521003037,No risk,No risk,0.0000,0.0000,0.0000,0.0006
u521362669,No risk,No risk,0.0000,0.0000,0.0000,0.0000
fordmustang,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u522264062,No risk,No risk,0.0000,0.0000,0.0000,0.0000
88888888uyt,Extreme,Extreme,0.0277,0.9999,0.0022,0.0010
u522265390,Extreme,Extreme,0.0208,0.9999,0.0017,0.0007
jonnnnn1,No risk,No risk,0.0000,0.0000,0.0000,0.0000
hahahahahas,Extreme,Extreme,0.0020,0.9999,0.0001,0.0047
u521113850,Extreme,Extreme,0.0025,0.9998,0.0002,0.0031
ohitsostin,Extreme,No risk,0.0003,0.0192,0.0003,0.0008
willlllllly,No risk,No risk,0.0000,0.0000,0.0000,0.0000
r1rd1,No risk,No risk,0.0002,0.0001,0.0000,0.0001
u521365782,Extreme,Extreme,0.0042,0.9999,0.0001,0.0017
2000000vd,No risk,No risk,0.0000,0.0000,0.0000,0.0000
hiworldibad,Extreme,Extreme,0.0719,0.9994,0.0000,0.0058
u523916883,Extreme,Extreme,0.1830,0.9999,0.0000,0.0086
u523911000,No risk,Extreme,0.1892,0.9987,0.0000,0.0192
joebaiden1337,Extreme,Extreme,0.1839,0.9994,0.0000,0.0421
u523589519,Extreme,Extreme,0.3912,0.9999,0.0009,0.0391
u523590681,Extreme,Extreme,0.3820,1.0000,0.0009,0.0450
huskibeeeer,Extreme,Extreme,0.3707,1.0000,0.0005,0.0584
hoollyeagle,Extreme,Extreme,0.3595,1.0000,0.0006,0.0600
italy1lve,Extreme,Extreme,0.4461,1.0000,0.0000,0.0521
isa01980,Extreme,Extreme,0.3850,0.9998,0.0000,0.0316
u523583996,Extreme,Extreme,0.5318,1.0000,0.0000,0.0385
p0004321812,Extreme,Extreme,0.1950,0.9998,0.0118,0.0812
752rtyu,Extreme,Extreme,0.2913,0.9999,0.0078,0.1641
cullinanwraith,Extreme,Extreme,0.2179,0.9999,0.0106,0.1388
u523561333,Extreme,Extreme,0.2289,0.9997,0.0073,0.1004
u523582294,Very High,No risk,0.3738,0.0042,0.0535,0.0071
statusmy,Extreme,Extreme,0.1559,0.9999,0.0219,0.1390
clintonmerru,No risk,No risk,0.0000,0.0001,0.0000,0.0001
kai706882,Extreme,Extreme,0.1430,1.0000,0.0011,0.0095
u522723813,Extreme,Extreme,0.1394,1.0000,0.0013,0.0082
swaggg.q,Extreme,Extreme,0.1126,1.0000,0.0010,0.0101
eretiksx,No risk,No risk,0.0000,0.0000,0.0000,0.0000
zagray2.0,Extreme,Extreme,0.2623,0.9999,0.0007,0.1444
scot_1337,Extreme,Extreme,0.4209,0.9999,0.0007,0.1188
mkmkmk155,No risk,No risk,0.0000,0.0000,0.0000,0.0000
lookingheartmi,Extreme,Extreme,0.1720,0.9999,0.0000,0.0101
goodgoody169,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u521510913,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u522385098,Very High,Very High,0.9677,0.0026,0.0000,0.0244
t3444242r34,Extreme,Extreme,0.4187,0.9996,0.0001,0.0368
needloveasap,Extreme,Extreme,0.4303,0.9996,0.0000,0.0569
nelineil,Extreme,Extreme,0.3284,0.9999,0.0006,0.1544
u522416818,Extreme,Extreme,0.4092,0.9999,0.0009,0.1415
sylwester_6872,No risk,No risk,0.0191,0.0000,0.0000,0.0758
